Controller Name:,New_Controller2095709328,,,,,,,,,,,,,,,,,
Trend Name:,testtrend,,,,,,,,,,,,,,,,,
Trend Tags:,5,,,,,,,,,,,,,,,,,
Sample Period:,10 ms,,,,,,,,,,,,,,,,,
Description:,,,,,,,,,,,,,,,,,,
Start Trigger:,No Trigger,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Stop Trigger:,No Trigger,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Start Time:,11/21/2023,16:32:31;495,,,,,,,,,,,,,,,,
Stop Time:,11/21/2023,16:35:18;185,,,,,,,,,,,,,,,,
Pre-Samples:,0,,,,,,,,,,,,,,,,,
Post-Samples:,0,,,,,,,,,,,,,,,,,
Header:,Date,Time,sinusoidal_wave,time,Measured_rpm_Filtered,Temperature,Diameter,Setpoint,,,,,,,,,,
Data,11/21/2023,16:33:38;745,60.931969,68890,82.644287,85.401154,0.152766,0.152766,,,,,,,,,,
Data,11/21/2023,16:33:38;755,61.080467,68900,82.778877,85.401154,0.152766,0.152766,,,,,,,,,,
Data,11/21/2023,16:33:38;765,61.23996,68910,82.907288,85.401154,0.152766,0.152766,,,,,,,,,,
Data,11/21/2023,16:33:38;775,61.410202,68921,83.041489,85.397675,0.154678,0.154678,,,,,,,,,,
Data,11/21/2023,16:33:38;785,61.609901,68930,83.161873,85.397675,0.154678,0.154678,,,,,,,,,,
Data,11/21/2023,16:33:38;795,61.783157,68940,83.287979,85.397675,0.154678,0.154678,,,,,,,,,,
Data,11/21/2023,16:33:38;805,61.985809,68950,83.408295,85.397675,0.154678,0.154678,,,,,,,,,,
Data,11/21/2023,16:33:38;815,62.199196,68960,83.246826,85.397675,0.154678,0.154678,,,,,,,,,,
Data,11/21/2023,16:33:38;825,62.423294,68972,82.990425,85.397675,0.154678,0.154678,,,,,,,,,,
Data,11/21/2023,16:33:38;835,62.706367,68980,82.75338,85.397675,0.154678,0.154678,,,,,,,,,,
Data,11/21/2023,16:33:38;845,62.903603,68990,82.505066,85.397675,0.154678,0.154678,,,,,,,,,,
Data,11/21/2023,16:33:38;855,63.159439,69000,82.260788,85.397675,0.154678,0.154678,,,,,,,,,,
Data,11/21/2023,16:33:38;865,63.426147,69010,82.027725,85.397675,0.154678,0.154678,,,,,,,,,,
Data,11/21/2023,16:33:38;875,63.703209,69021,81.79126,85.38562,0.157646,0.157646,,,,,,,,,,
Data,11/21/2023,16:33:38;885,64.020119,69030,81.565659,85.38562,0.157646,0.157646,,,,,,,,,,
Data,11/21/2023,16:33:38;895,64.288689,69040,81.488205,85.38562,0.157646,0.157646,,,,,,,,,,
Data,11/21/2023,16:33:38;905,64.597015,69050,81.464867,85.38562,0.157646,0.157646,,,,,,,,,,
Data,11/21/2023,16:33:38;915,64.915863,69060,81.44117,85.38562,0.157646,0.157646,,,,,,,,,,
Data,11/21/2023,16:33:38;925,65.244598,69071,81.418571,85.38562,0.157646,0.157646,,,,,,,,,,
Data,11/21/2023,16:33:38;935,65.618294,69080,81.395622,85.38562,0.157646,0.157646,,,,,,,,,,
Data,11/21/2023,16:33:38;945,65.933296,69090,81.373749,85.38562,0.157646,0.157646,,,,,,,,,,
Data,11/21/2023,16:33:38;955,66.292526,69100,81.351532,85.38562,0.157646,0.157646,,,,,,,,,,
Data,11/21/2023,16:33:38;965,66.662018,69110,81.330368,85.38562,0.157646,0.157646,,,,,,,,,,
Data,11/21/2023,16:33:38;975,67.041763,69121,80.959427,85.37854,0.161694,0.161694,,,,,,,,,,
Data,11/21/2023,16:33:38;985,67.470764,69130,80.551605,85.37854,0.161694,0.161694,,,,,,,,,,
Data,11/21/2023,16:33:38;995,67.830536,69140,80.110016,85.37854,0.161694,0.161694,,,,,,,,,,
Data,11/21/2023,16:33:39;005,68.23967,69150,79.688713,85.37854,0.161694,0.161694,,,,,,,,,,
Data,11/21/2023,16:33:39;015,68.658569,69160,79.261246,85.37854,0.161694,0.161694,,,,,,,,,,
Data,11/21/2023,16:33:39;025,69.08741,69172,78.853409,85.37854,0.161694,0.161694,,,,,,,,,,
Data,11/21/2023,16:33:39;035,69.614029,69180,78.439613,85.37854,0.161694,0.161694,,,,,,,,,,
Data,11/21/2023,16:33:39;045,69.973358,69190,78.044815,85.37854,0.161694,0.161694,,,,,,,,,,
Data,11/21/2023,16:33:39;055,70.430595,69200,78.353355,85.37854,0.161694,0.161694,,,,,,,,,,
Data,11/21/2023,16:33:39;065,70.896942,69210,78.884392,85.37854,0.161694,0.161694,,,,,,,,,,
Data,11/21/2023,16:33:39;075,71.373199,69221,79.423187,85.384491,0.159723,0.159723,,,,,,,,,,
Data,11/21/2023,16:33:39;085,71.907532,69230,79.937248,85.384491,0.159723,0.159723,,,,,,,,,,
Data,11/21/2023,16:33:39;095,72.353119,69240,80.458809,85.384491,0.159723,0.159723,,,,,,,,,,
Data,11/21/2023,16:33:39;105,72.856323,69250,80.956467,85.384491,0.159723,0.159723,,,,,,,,,,
Data,11/21/2023,16:33:39;115,73.368851,69261,81.461266,85.384491,0.159723,0.159723,,,,,,,,,,
Data,11/21/2023,16:33:39;125,73.943054,69271,81.94297,85.384491,0.159723,0.159723,,,,,,,,,,
Data,11/21/2023,16:33:39;135,74.474594,69280,82.170448,85.384491,0.159723,0.159723,,,,,,,,,,
Data,11/21/2023,16:33:39;145,74.959763,69290,82.300285,85.384491,0.159723,0.159723,,,,,,,,,,
Data,11/21/2023,16:33:39;155,75.507889,69300,82.432014,85.384491,0.159723,0.159723,,,,,,,,,,
Data,11/21/2023,16:33:39;165,76.064293,69310,82.557693,85.384491,0.159723,0.159723,,,,,,,,,,
Data,11/21/2023,16:33:39;175,76.064293,69310,82.685196,85.377716,0.161799,0.161799,,,,,,,,,,
Data,11/21/2023,16:33:39;185,77.37616,69331,82.806839,85.377716,0.161799,0.161799,,,,,,,,,,
Data,11/21/2023,16:33:39;195,77.842972,69340,82.930283,85.377716,0.161799,0.161799,,,,,,,,,,
Data,11/21/2023,16:33:39;205,78.37381,69350,83.04805,85.377716,0.161799,0.161799,,,,,,,,,,
Data,11/21/2023,16:33:39;215,78.972252,69360,83.197456,85.377716,0.161799,0.161799,,,,,,,,,,
Data,11/21/2023,16:33:39;225,79.578384,69371,83.349983,85.377716,0.161799,0.161799,,,,,,,,,,
Data,11/21/2023,16:33:39;235,80.25444,69380,83.504745,85.377716,0.161799,0.161799,,,,,,,,,,
Data,11/21/2023,16:33:39;245,80.814445,69390,83.652397,85.377716,0.161799,0.161799,,,,,,,,,,
Data,11/21/2023,16:33:39;255,81.444176,69400,83.802216,85.377716,0.161799,0.161799,,,,,,,,,,
Data,11/21/2023,16:33:39;265,82.081955,69410,83.945145,85.377716,0.161799,0.161799,,,,,,,,,,
Data,11/21/2023,16:33:39;275,82.726921,69420,84.090164,85.379089,0.168108,0.168108,,,,,,,,,,
Data,11/21/2023,16:33:39;285,83.379349,69430,84.228523,85.379089,0.168108,0.168108,,,,,,,,,,
Data,11/21/2023,16:33:39;295,84.039139,69440,84.521095,85.379089,0.168108,0.168108,,,,,,,,,,
Data,11/21/2023,16:33:39;305,84.706192,69451,84.851021,85.379089,0.168108,0.168108,,,,,,,,,,
Data,11/21/2023,16:33:39;315,85.447906,69460,85.185791,85.379089,0.168108,0.168108,,,,,,,,,,
Data,11/21/2023,16:33:39;325,85.447906,69460,85.505165,85.379089,0.168108,0.168108,,,,,,,,,,
Data,11/21/2023,16:33:39;335,86.957558,69480,85.829208,85.379089,0.168108,0.168108,,,,,,,,,,
Data,11/21/2023,16:33:39;345,87.445251,69490,86.138374,85.379089,0.168108,0.168108,,,,,,,,,,
Data,11/21/2023,16:33:39;355,88.146545,69500,86.452065,85.379089,0.168108,0.168108,,,,,,,,,,
Data,11/21/2023,16:33:39;365,88.855316,69510,86.751343,85.379089,0.168108,0.168108,,,,,,,,,,
Data,11/21/2023,16:33:39;375,89.57016,69522,86.98941,85.37854,0.17565,0.17565,,,,,,,,,,
Data,11/21/2023,16:33:39;385,90.436646,69530,87.194641,85.37854,0.17565,0.17565,,,,,,,,,,
Data,11/21/2023,16:33:39;395,91.018867,69540,87.40287,85.37854,0.17565,0.17565,,,,,,,,,,
Data,11/21/2023,16:33:39;405,91.752518,69550,87.601532,85.37854,0.17565,0.17565,,,,,,,,,,
Data,11/21/2023,16:33:39;415,92.492645,69561,87.803101,85.37854,0.17565,0.17565,,,,,,,,,,
Data,11/21/2023,16:33:39;425,93.31237,69571,87.995415,85.37854,0.17565,0.17565,,,,,,,,,,
Data,11/21/2023,16:33:39;435,94.064812,69580,88.190544,85.37854,0.17565,0.17565,,,,,,,,,,
Data,11/21/2023,16:33:39;445,94.74678,69590,88.376709,85.37854,0.17565,0.17565,,,,,,,,,,
Data,11/21/2023,16:33:39;455,95.508972,69600,88.773354,85.37854,0.17565,0.17565,,,,,,,,,,
Data,11/21/2023,16:33:39;465,96.277084,69610,89.221107,85.37854,0.17565,0.17565,,,,,,,,,,
Data,11/21/2023,16:33:39;475,96.277084,69610,89.675415,85.380737,0.184737,0.184737,,,,,,,,,,
Data,11/21/2023,16:33:39;485,98.064178,69630,90.108849,85.380737,0.184737,0.184737,,,,,,,,,,
Data,11/21/2023,16:33:39;495,98.612877,69640,90.548622,85.380737,0.184737,0.184737,,,,,,,,,,
Data,11/21/2023,16:33:39;505,99.402023,69650,90.968193,85.380737,0.184737,0.184737,,,,,,,,,,
Data,11/21/2023,16:33:39;515,100.195534,69661,91.393898,85.380737,0.184737,0.184737,,,,,,,,,,
Data,11/21/2023,16:33:39;525,101.073967,69671,91.800072,85.380737,0.184737,0.184737,,,,,,,,,,
Data,11/21/2023,16:33:39;535,101.877213,69680,92.118332,85.380737,0.184737,0.184737,,,,,,,,,,
Data,11/21/2023,16:33:39;545,102.603783,69690,92.390648,85.380737,0.184737,0.184737,,,,,,,,,,
Data,11/21/2023,16:33:39;555,103.415848,69700,92.666954,85.380737,0.184737,0.184737,,,,,,,,,,
Data,11/21/2023,16:33:39;565,104.231125,69710,92.930565,85.380737,0.184737,0.184737,,,,,,,,,,
Data,11/21/2023,16:33:39;575,105.051453,69721,93.189995,85.385986,0.193143,0.193143,,,,,,,,,,
Data,11/21/2023,16:33:39;585,105.957977,69730,93.453217,85.385986,0.193143,0.193143,,,,,,,,,,
Data,11/21/2023,16:33:39;595,106.70282,69740,93.704346,85.385986,0.193143,0.193143,,,,,,,,,,
Data,11/21/2023,16:33:39;605,107.534088,69750,93.959167,85.385986,0.193143,0.193143,,,,,,,,,,
Data,11/21/2023,16:33:39;615,108.368904,69760,94.471291,85.385986,0.193143,0.193143,,,,,,,,,,
Data,11/21/2023,16:33:39;625,109.207642,69772,95.127632,85.385986,0.193143,0.193143,,,,,,,,,,
Data,11/21/2023,16:33:39;635,110.217636,69781,95.681137,85.385986,0.193143,0.193143,,,,,,,,,,
Data,11/21/2023,16:33:39;645,110.978088,69790,96.280487,85.385986,0.193143,0.193143,,,,,,,,,,
Data,11/21/2023,16:33:39;655,111.741501,69800,96.852303,85.385986,0.193143,0.193143,,,,,,,,,,
Data,11/21/2023,16:33:39;665,112.592064,69810,97.43248,85.385986,0.193143,0.193143,,,,,,,,,,
Data,11/21/2023,16:33:39;675,113.444855,69821,97.986015,85.377625,0.196915,0.196915,,,,,,,,,,
Data,11/21/2023,16:33:39;685,114.386665,69830,98.547638,85.377625,0.196915,0.196915,,,,,,,,,,
Data,11/21/2023,16:33:39;695,115.159706,69840,98.934074,85.377625,0.196915,0.196915,,,,,,,,,,
Data,11/21/2023,16:33:39;705,116.019928,69850,99.270859,85.377625,0.196915,0.196915,,,,,,,,,,
Data,11/21/2023,16:33:39;715,116.883408,69860,99.592194,85.377625,0.196915,0.196915,,,,,,,,,,
Data,11/21/2023,16:33:39;725,117.748428,69872,99.95739,85.377625,0.196915,0.196915,,,,,,,,,,
Data,11/21/2023,16:33:39;735,118.789322,69880,100.229301,85.377625,0.196915,0.196915,,,,,,,,,,
Data,11/21/2023,16:33:39;745,119.484146,69891,100.544914,85.377625,0.196915,0.196915,,,,,,,,,,
Data,11/21/2023,16:33:39;755,120.441856,69900,100.846031,85.377625,0.196915,0.196915,,,,,,,,,,
Data,11/21/2023,16:33:39;765,121.227036,69910,101.15155,85.377625,0.196915,0.196915,,,,,,,,,,
Data,11/21/2023,16:33:39;775,122.100365,69921,101.743942,85.375946,0.203942,0.203942,,,,,,,,,,
Data,11/21/2023,16:33:39;785,123.062088,69930,102.318237,85.375946,0.203942,0.203942,,,,,,,,,,
Data,11/21/2023,16:33:39;795,123.850624,69940,102.92141,85.375946,0.203942,0.203942,,,,,,,,,,
Data,11/21/2023,16:33:39;805,124.72728,69950,103.533394,85.375946,0.203942,0.203942,,,,,,,,,,
Data,11/21/2023,16:33:39;815,125.604767,69960,104.117279,85.375946,0.203942,0.203942,,,,,,,,,,
Data,11/21/2023,16:33:39;825,125.604767,69960,104.780853,85.375946,0.203942,0.203942,,,,,,,,,,
Data,11/21/2023,16:33:39;835,127.713409,69981,105.274902,85.375946,0.203942,0.203942,,,,,,,,,,
Data,11/21/2023,16:33:39;845,128.329468,69990,105.848381,85.375946,0.203942,0.203942,,,,,,,,,,
Data,11/21/2023,16:33:39;855,129.12027,70000,106.391045,85.375946,0.203942,0.203942,,,,,,,,,,
Data,11/21/2023,16:33:39;865,130.000366,70010,106.94001,85.375946,0.203942,0.203942,,,,,,,,,,
Data,11/21/2023,16:33:39;875,130.879944,70021,107.496223,85.373749,0.204225,0.204225,,,,,,,,,,
Data,11/21/2023,16:33:39;885,131.847458,70030,107.995155,85.373749,0.204225,0.204225,,,,,,,,,,
Data,11/21/2023,16:33:39;895,132.638519,70040,108.502167,85.373749,0.204225,0.204225,,,,,,,,,,
Data,11/21/2023,16:33:39;905,133.517258,70050,109.016556,85.373749,0.204225,0.204225,,,,,,,,,,
Data,11/21/2023,16:33:39;915,134.395981,70060,109.507401,85.373749,0.204225,0.204225,,,,,,,,,,
Data,11/21/2023,16:33:39;925,135.272934,70070,110.020363,85.373749,0.204225,0.204225,,,,,,,,,,
Data,11/21/2023,16:33:39;935,136.149582,70080,110.659126,85.373749,0.204225,0.204225,,,,,,,,,,
Data,11/21/2023,16:33:39;945,137.025803,70090,111.388504,85.373749,0.204225,0.204225,,,,,,,,,,
Data,11/21/2023,16:33:39;955,137.899841,70101,112.084381,85.373749,0.204225,0.204225,,,,,,,,,,
Data,11/21/2023,16:33:39;965,138.86058,70111,112.790443,85.373749,0.204225,0.204225,,,,,,,,,,
Data,11/21/2023,16:33:39;975,139.732376,70121,113.48494,85.369537,0.19986,0.19986,,,,,,,,,,
Data,11/21/2023,16:33:39;985,140.603165,70130,114.147537,85.369537,0.19986,0.19986,,,,,,,,,,
Data,11/21/2023,16:33:39;995,141.384293,70140,114.799637,85.369537,0.19986,0.19986,,,,,,,,,,
Data,11/21/2023,16:33:40;005,142.25177,70150,115.46125,85.369537,0.19986,0.19986,,,,,,,,,,
Data,11/21/2023,16:33:40;015,143.116806,70160,115.98835,85.369537,0.19986,0.19986,,,,,,,,,,
Data,11/21/2023,16:33:40;025,143.980286,70171,116.499512,85.369537,0.19986,0.19986,,,,,,,,,,
Data,11/21/2023,16:33:40;035,144.926605,70180,116.958107,85.369537,0.19986,0.19986,,,,,,,,,,
Data,11/21/2023,16:33:40;045,145.698898,70190,117.43856,85.369537,0.19986,0.19986,,,,,,,,,,
Data,11/21/2023,16:33:40;055,146.555344,70201,117.896919,85.369537,0.19986,0.19986,,,,,,,,,,
Data,11/21/2023,16:33:40;065,147.493484,70210,118.361969,85.369537,0.19986,0.19986,,,,,,,,,,
Data,11/21/2023,16:33:40;075,147.493484,70210,118.81942,85.377869,0.194995,0.194995,,,,,,,,,,
Data,11/21/2023,16:33:40;085,149.360565,70230,119.255867,85.377869,0.194995,0.194995,,,,,,,,,,
Data,11/21/2023,16:33:40;095,149.951553,70240,119.878822,85.377869,0.194995,0.194995,,,,,,,,,,
Data,11/21/2023,16:33:40;105,150.793076,70250,120.582436,85.377869,0.194995,0.194995,,,,,,,,,,
Data,11/21/2023,16:33:40;115,151.631302,70260,121.253731,85.377869,0.194995,0.194995,,,,,,,,,,
Data,11/21/2023,16:33:40;125,152.466614,70271,121.93486,85.377869,0.194995,0.194995,,,,,,,,,,
Data,11/21/2023,16:33:40;135,153.380951,70280,122.584679,85.377869,0.194995,0.194995,,,,,,,,,,
Data,11/21/2023,16:33:40;145,154.124969,70290,123.244026,85.377869,0.194995,0.194995,,,,,,,,,,
Data,11/21/2023,16:33:40;155,154.949234,70300,123.892586,85.377869,0.194995,0.194995,,,,,,,,,,
Data,11/21/2023,16:33:40;165,155.769073,70310,124.530525,85.377869,0.194995,0.194995,,,,,,,,,,
Data,11/21/2023,16:33:40;175,155.769073,70310,125.10743,85.373657,0.189254,0.189254,,,,,,,,,,
Data,11/21/2023,16:33:40;185,157.558014,70330,125.68103,85.373657,0.189254,0.189254,,,,,,,,,,
Data,11/21/2023,16:33:40;195,158.203659,70340,126.228279,85.373657,0.189254,0.189254,,,,,,,,,,
Data,11/21/2023,16:33:40;205,159.005966,70350,126.783531,85.373657,0.189254,0.189254,,,,,,,,,,
Data,11/21/2023,16:33:40;215,159.804657,70361,127.313278,85.373657,0.189254,0.189254,,,,,,,,,,
Data,11/21/2023,16:33:40;225,160.677399,70371,127.883072,85.373657,0.189254,0.189254,,,,,,,,,,
Data,11/21/2023,16:33:40;235,161.465576,70380,128.363541,85.373657,0.189254,0.189254,,,,,,,,,,
Data,11/21/2023,16:33:40;245,162.170547,70390,128.868225,85.373657,0.189254,0.189254,,,,,,,,,,
Data,11/21/2023,16:33:40;255,162.949188,70400,129.394012,85.373657,0.189254,0.189254,,,,,,,,,,
Data,11/21/2023,16:33:40;265,163.723099,70410,129.900253,85.373657,0.189254,0.189254,,,,,,,,,,
Data,11/21/2023,16:33:40;275,164.491211,70421,130.41391,85.38327,0.178527,0.178527,,,,,,,,,,
Data,11/21/2023,16:33:40;285,165.329498,70431,130.9039,85.38327,0.178527,0.178527,,,,,,,,,,
Data,11/21/2023,16:33:40;295,166.086502,70440,131.401077,85.38327,0.178527,0.178527,,,,,,,,,,
Data,11/21/2023,16:33:40;305,166.762375,70450,131.875443,85.38327,0.178527,0.178527,,,,,,,,,,
Data,11/21/2023,16:33:40;315,167.50798,70460,132.356781,85.38327,0.178527,0.178527,,,,,,,,,,
Data,11/21/2023,16:33:40;325,167.50798,70460,132.815994,85.38327,0.178527,0.178527,,,,,,,,,,
Data,11/21/2023,16:33:40;335,169.127563,70480,133.248459,85.38327,0.178527,0.178527,,,,,,,,,,
Data,11/21/2023,16:33:40;345,169.709229,70491,133.649902,85.38327,0.178527,0.178527,,,,,,,,,,
Data,11/21/2023,16:33:40;355,170.501923,70500,134.057205,85.38327,0.178527,0.178527,,,,,,,,,,
Data,11/21/2023,16:33:40;365,171.145279,70511,134.445801,85.38327,0.178527,0.178527,,,,,,,,,,
Data,11/21/2023,16:33:40;375,171.924225,70521,134.840103,85.38446,0.168891,0.168891,,,,,,,,,,
Data,11/21/2023,16:33:40;385,172.625275,70530,135.216278,85.38446,0.168891,0.168891,,,,,,,,,,
Data,11/21/2023,16:33:40;395,173.250351,70540,135.597961,85.38446,0.168891,0.168891,,,,,,,,,,
Data,11/21/2023,16:33:40;405,173.938538,70550,135.962097,85.38446,0.168891,0.168891,,,,,,,,,,
Data,11/21/2023,16:33:40;415,174.620193,70560,136.434921,85.38446,0.168891,0.168891,,,,,,,,,,
Data,11/21/2023,16:33:40;425,174.620193,70560,136.920517,85.38446,0.168891,0.168891,,,,,,,,,,
Data,11/21/2023,16:33:40;435,176.093399,70580,137.413162,85.38446,0.168891,0.168891,,,,,,,,,,
Data,11/21/2023,16:33:40;445,176.621201,70590,137.883194,85.38446,0.168891,0.168891,,,,,,,,,,
Data,11/21/2023,16:33:40;455,177.273224,70600,138.360092,85.38446,0.168891,0.168891,,,,,,,,,,
Data,11/21/2023,16:33:40;465,177.918198,70610,138.815094,85.38446,0.168891,0.168891,,,,,,,,,,
Data,11/21/2023,16:33:40;475,178.555969,70621,139.276749,85.384857,0.161496,0.161496,,,,,,,,,,
Data,11/21/2023,16:33:40;485,179.248352,70630,139.717209,85.384857,0.161496,0.161496,,,,,,,,,,
Data,11/21/2023,16:33:40;495,179.807281,70640,140.174866,85.384857,0.161496,0.161496,,,,,,,,,,
Data,11/21/2023,16:33:40;505,180.421753,70650,140.615112,85.384857,0.161496,0.161496,,,,,,,,,,
Data,11/21/2023,16:33:40;515,181.027893,70660,141.061798,85.384857,0.161496,0.161496,,,,,,,,,,
Data,11/21/2023,16:33:40;525,181.027893,70660,141.487961,85.384857,0.161496,0.161496,,,,,,,,,,
Data,11/21/2023,16:33:40;535,182.332748,70680,141.920364,85.384857,0.161496,0.161496,,,,,,,,,,
Data,11/21/2023,16:33:40;545,182.797577,70690,142.332901,85.384857,0.161496,0.161496,,,,,,,,,,
Data,11/21/2023,16:33:40;555,183.371262,70700,142.751495,85.384857,0.161496,0.161496,,,,,,,,,,
Data,11/21/2023,16:33:40;565,183.935837,70710,143.150848,85.384857,0.161496,0.161496,,,,,,,,,,
Data,11/21/2023,16:33:40;575,184.492584,70720,143.641891,85.39035,0.154148,0.154148,,,,,,,,,,
Data,11/21/2023,16:33:40;585,185.040375,70730,144.138992,85.39035,0.154148,0.154148,,,,,,,,,,
Data,11/21/2023,16:33:40;595,185.579468,70740,144.643417,85.39035,0.154148,0.154148,,,,,,,,,,
Data,11/21/2023,16:33:40;605,186.109802,70750,145.124619,85.39035,0.154148,0.154148,,,,,,,,,,
Data,11/21/2023,16:33:40;615,186.631256,70761,145.6129,85.39035,0.154148,0.154148,,,,,,,,,,
Data,11/21/2023,16:33:40;625,186.631256,70761,146.078766,85.39035,0.154148,0.154148,,,,,,,,,,
Data,11/21/2023,16:33:40;635,187.747086,70780,146.551422,85.39035,0.154148,0.154148,,,,,,,,,,
Data,11/21/2023,16:33:40;645,188.141693,70790,147.002365,85.39035,0.154148,0.154148,,,,,,,,,,
Data,11/21/2023,16:33:40;655,188.627213,70800,147.375168,85.39035,0.154148,0.154148,,,,,,,,,,
Data,11/21/2023,16:33:40;665,189.103165,70810,147.70256,85.39035,0.154148,0.154148,,,,,,,,,,
Data,11/21/2023,16:33:40;675,189.569519,70822,148.034729,85.377869,0.148948,0.148948,,,,,,,,,,
Data,11/21/2023,16:33:40;685,190.117218,70830,148.351669,85.377869,0.148948,0.148948,,,,,,,,,,
Data,11/21/2023,16:33:40;695,190.474762,70840,148.673233,85.377869,0.148948,0.148948,,,,,,,,,,
Data,11/21/2023,16:33:40;705,190.912689,70850,148.980026,85.377869,0.148948,0.148948,,,,,,,,,,
Data,11/21/2023,16:33:40;715,191.341537,70860,149.291321,85.377869,0.148948,0.148948,,,,,,,,,,
Data,11/21/2023,16:33:40;725,191.341537,70860,149.588318,85.377869,0.148948,0.148948,,,,,,,,,,
Data,11/21/2023,16:33:40;735,192.250366,70880,149.929398,85.377869,0.148948,0.148948,,,,,,,,,,
Data,11/21/2023,16:33:40;745,192.568893,70890,150.268097,85.377869,0.148948,0.148948,,,,,,,,,,
Data,11/21/2023,16:33:40;755,192.958328,70900,150.611755,85.377869,0.148948,0.148948,,,,,,,,,,
Data,11/21/2023,16:33:40;765,193.338074,70911,150.939636,85.377869,0.148948,0.148948,,,,,,,,,,
Data,11/21/2023,16:33:40;775,193.744034,70921,151.272308,85.375641,0.145639,0.145639,,,,,,,,,,
Data,11/21/2023,16:33:40;785,194.102234,70930,151.589691,85.375641,0.145639,0.145639,,,,,,,,,,
Data,11/21/2023,16:33:40;795,194.416321,70940,151.911713,85.375641,0.145639,0.145639,,,,,,,,,,
Data,11/21/2023,16:33:40;805,194.755478,70950,152.218948,85.375641,0.145639,0.145639,,,,,,,,,,
Data,11/21/2023,16:33:40;815,195.084412,70960,152.573044,85.375641,0.145639,0.145639,,,,,,,,,,
Data,11/21/2023,16:33:40;825,195.084412,70960,152.925003,85.375641,0.145639,0.145639,,,,,,,,,,
Data,11/21/2023,16:33:40;835,195.801849,70980,153.282135,85.375641,0.145639,0.145639,,,,,,,,,,
Data,11/21/2023,16:33:40;845,196.009506,70990,153.622849,85.375641,0.145639,0.145639,,,,,,,,,,
Data,11/21/2023,16:33:40;855,196.29686,71000,153.968552,85.375641,0.145639,0.145639,,,,,,,,,,
Data,11/21/2023,16:33:40;865,196.574081,71010,154.298386,85.375641,0.145639,0.145639,,,,,,,,,,
Data,11/21/2023,16:33:40;875,196.840622,71021,154.653183,85.380981,0.141621,0.141621,,,,,,,,,,
Data,11/21/2023,16:33:40;885,197.121674,71031,154.952332,85.380981,0.141621,0.141621,,,,,,,,,,
Data,11/21/2023,16:33:40;895,197.36586,71041,155.226868,85.380981,0.141621,0.141621,,,,,,,,,,
Data,11/21/2023,16:33:40;905,197.599701,71050,155.472244,85.380981,0.141621,0.141621,,,,,,,,,,
Data,11/21/2023,16:33:40;915,197.800995,71060,155.721237,85.380981,0.141621,0.141621,,,,,,,,,,
Data,11/21/2023,16:33:40;925,198.014252,71071,155.958786,85.380981,0.141621,0.141621,,,,,,,,,,
Data,11/21/2023,16:33:40;935,198.236603,71080,156.199829,85.380981,0.141621,0.141621,,,,,,,,,,
Data,11/21/2023,16:33:40;945,198.408875,71090,156.429779,85.380981,0.141621,0.141621,,,,,,,,,,
Data,11/21/2023,16:33:40;955,198.589844,71100,156.663116,85.380981,0.141621,0.141621,,,,,,,,,,
Data,11/21/2023,16:33:40;965,198.760086,71110,156.885727,85.380981,0.141621,0.141621,,,,,,,,,,
Data,11/21/2023,16:33:40;975,198.919571,71121,157.084808,85.375885,0.140338,0.140338,,,,,,,,,,
Data,11/21/2023,16:33:40;985,199.082336,71130,157.230942,85.375885,0.140338,0.140338,,,,,,,,,,
Data,11/21/2023,16:33:40;995,199.205582,71140,157.39473,85.375885,0.140338,0.140338,,,,,,,,,,
Data,11/21/2023,16:33:41;005,199.332336,71151,157.55098,85.375885,0.140338,0.140338,,,,,,,,,,
Data,11/21/2023,16:33:41;015,199.459045,71160,157.709503,85.375885,0.140338,0.140338,,,,,,,,,,
Data,11/21/2023,16:33:41;025,199.552856,71171,157.874817,85.375885,0.140338,0.140338,,,,,,,,,,
Data,11/21/2023,16:33:41;035,199.655365,71180,158.014221,85.375885,0.140338,0.140338,,,,,,,,,,
Data,11/21/2023,16:33:41;045,199.72934,71191,158.160645,85.375885,0.140338,0.140338,,,,,,,,,,
Data,11/21/2023,16:33:41;055,199.807709,71200,158.436661,85.375885,0.140338,0.140338,,,,,,,,,,
Data,11/21/2023,16:33:41;065,199.861862,71210,158.742554,85.375885,0.140338,0.140338,,,,,,,,,,
Data,11/21/2023,16:33:41;075,199.911591,71221,159.090195,85.385559,0.138223,0.138223,,,,,,,,,,
Data,11/21/2023,16:33:41;085,199.953552,71231,159.34903,85.385559,0.138223,0.138223,,,,,,,,,,
Data,11/21/2023,16:33:41;095,199.980057,71240,159.64946,85.385559,0.138223,0.138223,,,,,,,,,,
Data,11/21/2023,16:33:41;105,199.994476,71250,159.936111,85.385559,0.138223,0.138223,,,,,,,,,,
Data,11/21/2023,16:33:41;115,200,71261,160.226944,85.385559,0.138223,0.138223,,,,,,,,,,
Data,11/21/2023,16:33:41;125,200,71261,160.521622,85.385559,0.138223,0.138223,,,,,,,,,,
