Controller Name:,New_Controller2095709328,,,,,,,,,,,,,,,
Trend Name:,testtrend,,,,,,,,,,,,,,,
Trend Tags:,5,,,,,,,,,,,,,,,
Sample Period:,10 ms,,,,,,,,,,,,,,,
Description:,,,,,,,,,,,,,,,,
Start Trigger:,No Trigger,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Stop Trigger:,No Trigger,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Start Time:,11/21/2023,16:21:22;659,,,,,,,,,,,,,,
Stop Time:,11/21/2023,16:23:47;139,,,,,,,,,,,,,,
Pre-Samples:,0,,,,,,,,,,,,,,,
Post-Samples:,0,,,,,,,,,,,,,,,
Header:,Date,Time,sinusoidal_wave,time,Measured_rpm_Filtered,Temperature,Diameter,Setpoint,,,,,,,,
Data,11/21/2023,16:23:22;269,185.310669,132300,124.703857,84.36792,0.180343,0.180343,,,,,,,,
Data,11/21/2023,16:23:22;279,186.631714,132311,125.389191,84.378845,0.184287,0.184287,,,,,,,,
Data,11/21/2023,16:23:22;289,188.020203,132322,126.06366,84.378845,0.184287,0.184287,,,,,,,,
Data,11/21/2023,16:23:22;299,189.338196,132330,126.747986,84.378845,0.184287,0.184287,,,,,,,,
Data,11/21/2023,16:23:22;309,190.25206,132340,127.400902,84.378845,0.184287,0.184287,,,,,,,,
Data,11/21/2023,16:23:22;319,191.341125,132350,128.063354,84.378845,0.184287,0.184287,,,,,,,,
Data,11/21/2023,16:23:22;329,192.371658,132360,128.714981,84.378845,0.184287,0.184287,,,,,,,,
Data,11/21/2023,16:23:22;339,193.338623,132372,129.357117,84.378845,0.184287,0.184287,,,,,,,,
Data,11/21/2023,16:23:22;349,194.415787,132381,130.030609,84.378845,0.184287,0.184287,,,,,,,,
Data,11/21/2023,16:23:22;359,195.164978,132390,130.713959,84.378845,0.184287,0.184287,,,,,,,,
Data,11/21/2023,16:23:22;369,195.862,132400,131.365982,84.378845,0.184287,0.184287,,,,,,,,
Data,11/21/2023,16:23:22;379,196.57399,132410,132.027481,84.381714,0.191559,0.191559,,,,,,,,
Data,11/21/2023,16:23:22;389,197.220917,132422,132.6586,84.381714,0.191559,0.191559,,,,,,,,
Data,11/21/2023,16:23:22;399,197.909012,132430,133.298935,84.381714,0.191559,0.191559,,,,,,,,
Data,11/21/2023,16:23:22;409,198.314056,132440,133.909851,84.381714,0.191559,0.191559,,,,,,,,
Data,11/21/2023,16:23:22;419,198.760223,132450,134.554657,84.381714,0.191559,0.191559,,,,,,,,
Data,11/21/2023,16:23:22;429,199.138138,132460,135.221237,84.381714,0.191559,0.191559,,,,,,,,
Data,11/21/2023,16:23:22;439,199.44841,132473,135.877213,84.381714,0.191559,0.191559,,,,,,,,
Data,11/21/2023,16:23:22;449,199.748535,132480,136.542786,84.381714,0.191559,0.191559,,,,,,,,
Data,11/21/2023,16:23:22;459,199.861816,132490,137.177795,84.381714,0.191559,0.191559,,,,,,,,
Data,11/21/2023,16:23:22;469,199.96553,132500,137.822113,84.381714,0.191559,0.191559,,,,,,,,
Data,11/21/2023,16:23:22;479,200,132510,138.436813,84.379791,0.196334,0.196334,,,,,,,,
Data,11/21/2023,16:23:22;489,199.965454,132522,139.060516,84.379791,0.196334,0.196334,,,,,,,,
Data,11/21/2023,16:23:22;499,199.832733,132530,139.632889,84.379791,0.196334,0.196334,,,,,,,,
Data,11/21/2023,16:23:22;509,199.68927,132540,140.166077,84.379791,0.196334,0.196334,,,,,,,,
Data,11/21/2023,16:23:22;519,199.448044,132550,140.674774,84.379791,0.196334,0.196334,,,,,,,,
Data,11/21/2023,16:23:22;529,199.138016,132560,141.190918,84.379791,0.196334,0.196334,,,,,,,,
Data,11/21/2023,16:23:22;539,198.760086,132573,141.68335,84.379791,0.196334,0.196334,,,,,,,,
Data,11/21/2023,16:23:22;549,198.167328,132580,142.182983,84.379791,0.196334,0.196334,,,,,,,,
Data,11/21/2023,16:23:22;559,197.80072,132591,142.659668,84.379791,0.196334,0.196334,,,,,,,,
Data,11/21/2023,16:23:22;569,197.158386,132600,143.143326,84.379791,0.196334,0.196334,,,,,,,,
Data,11/21/2023,16:23:22;579,196.57309,132611,143.586868,84.390045,0.200325,0.200325,,,,,,,,
Data,11/21/2023,16:23:22;589,195.786896,132622,143.999405,84.390045,0.200325,0.200325,,,,,,,,
Data,11/21/2023,16:23:22;599,194.921524,132631,144.392975,84.390045,0.200325,0.200325,,,,,,,,
Data,11/21/2023,16:23:22;609,194.155121,132640,144.792313,84.390045,0.200325,0.200325,,,,,,,,
Data,11/21/2023,16:23:22;619,193.337387,132651,145.173309,84.390045,0.200325,0.200325,,,,,,,,
Data,11/21/2023,16:23:22;629,192.270142,132660,145.559875,84.390045,0.200325,0.200325,,,,,,,,
Data,11/21/2023,16:23:22;639,191.340759,132672,145.928696,84.390045,0.200325,0.200325,,,,,,,,
Data,11/21/2023,16:23:22;649,190.026459,132680,146.302917,84.390045,0.200325,0.200325,,,,,,,,
Data,11/21/2023,16:23:22;659,189.103165,132690,146.668716,84.390045,0.200325,0.200325,,,,,,,,
Data,11/21/2023,16:23:22;669,187.895187,132700,147.058304,84.390045,0.200325,0.200325,,,,,,,,
Data,11/21/2023,16:23:22;679,186.631256,132710,147.441498,84.389465,0.204305,0.204305,,,,,,,,
Data,11/21/2023,16:23:22;689,185.308884,132722,147.807098,84.389465,0.204305,0.204305,,,,,,,,
Data,11/21/2023,16:23:22;699,183.654266,132730,148.166901,84.389465,0.204305,0.204305,,,,,,,,
Data,11/21/2023,16:23:22;709,182.508301,132740,148.531967,84.389465,0.204305,0.204305,,,,,,,,
Data,11/21/2023,16:23:22;719,181.026062,132750,148.880249,84.389465,0.204305,0.204305,,,,,,,,
Data,11/21/2023,16:23:22;729,179.496338,132760,149.233627,84.389465,0.204305,0.204305,,,,,,,,
Data,11/21/2023,16:23:22;739,177.919357,132773,149.560867,84.389465,0.204305,0.204305,,,,,,,,
Data,11/21/2023,16:23:22;749,175.79483,132780,149.872147,84.389465,0.204305,0.204305,,,,,,,,
Data,11/21/2023,16:23:22;759,174.618958,132790,150.169128,84.389465,0.204305,0.204305,,,,,,,,
Data,11/21/2023,16:23:22;769,172.903488,132800,150.470444,84.389465,0.204305,0.204305,,,,,,,,
Data,11/21/2023,16:23:22;779,171.143982,132810,150.757904,84.389282,0.205088,0.205088,,,,,,,,
Data,11/21/2023,16:23:22;789,169.345612,132820,151.049606,84.389282,0.205088,0.205088,,,,,,,,
Data,11/21/2023,16:23:22;799,167.506622,132831,151.327881,84.389282,0.205088,0.205088,,,,,,,,
Data,11/21/2023,16:23:22;809,165.444702,132840,151.610229,84.389282,0.205088,0.205088,,,,,,,,
Data,11/21/2023,16:23:22;819,163.723099,132850,151.853073,84.389282,0.205088,0.205088,,,,,,,,
Data,11/21/2023,16:23:22;829,161.776703,132860,152.043915,84.389282,0.205088,0.205088,,,,,,,,
Data,11/21/2023,16:23:22;839,159.804657,132871,152.225983,84.389282,0.205088,0.205088,,,,,,,,
Data,11/21/2023,16:23:22;849,157.597275,132880,152.410721,84.389282,0.205088,0.205088,,,,,,,,
Data,11/21/2023,16:23:22;859,155.766586,132891,152.586975,84.389282,0.205088,0.205088,,,,,,,,
Data,11/21/2023,16:23:22;869,153.503235,132900,152.765793,84.389282,0.205088,0.205088,,,,,,,,
Data,11/21/2023,16:23:22;879,151.630783,132910,152.936401,84.397278,0.192685,0.192685,,,,,,,,
Data,11/21/2023,16:23:22;889,149.527817,132922,153.109512,84.397278,0.192685,0.192685,,,,,,,,
Data,11/21/2023,16:23:22;899,146.981049,132930,153.192352,84.397278,0.192685,0.192685,,,,,,,,
Data,11/21/2023,16:23:22;909,145.270264,132940,153.104019,84.397278,0.192685,0.192685,,,,,,,,
Data,11/21/2023,16:23:22;919,143.115753,132951,153.01973,84.397278,0.192685,0.192685,,,,,,,,
Data,11/21/2023,16:23:22;929,140.730896,132960,152.934204,84.397278,0.192685,0.192685,,,,,,,,
Data,11/21/2023,16:23:22;939,138.77211,132973,152.852631,84.397278,0.192685,0.192685,,,,,,,,
Data,11/21/2023,16:23:22;949,135.927704,132980,152.769867,84.397278,0.192685,0.192685,,,,,,,,
Data,11/21/2023,16:23:22;959,134.395981,132990,152.690872,84.397278,0.192685,0.192685,,,,,,,,
Data,11/21/2023,16:23:22;969,132.19606,133000,152.610748,84.397278,0.192685,0.192685,,,,,,,,
Data,11/21/2023,16:23:22;979,129.99823,133011,152.4758,84.406891,0.184636,0.184636,,,,,,,,
Data,11/21/2023,16:23:22;989,127.580505,133024,152.21637,84.406891,0.184636,0.184636,,,,,,,,
Data,11/21/2023,16:23:22;999,124.726746,133031,151.968811,84.406891,0.184636,0.184636,,,,,,,,
Data,11/21/2023,16:23:23;009,123.192299,133040,151.717606,84.406891,0.184636,0.184636,,,,,,,,
Data,11/21/2023,16:23:23;019,121.226509,133051,151.477982,84.406891,0.184636,0.184636,,,,,,,,
Data,11/21/2023,16:23:23;029,118.833076,133060,151.234879,84.406891,0.184636,0.184636,,,,,,,,
Data,11/21/2023,16:23:23;039,116.882881,133072,150.995743,84.406891,0.184636,0.184636,,,,,,,,
Data,11/21/2023,16:23:23;049,114.299217,133081,150.767593,84.406891,0.184636,0.184636,,,,,,,,
Data,11/21/2023,16:23:23;059,112.380058,133091,150.339767,84.406891,0.184636,0.184636,,,,,,,,
Data,11/21/2023,16:23:23;069,110.257599,133100,149.479858,84.406891,0.184636,0.184636,,,,,,,,
Data,11/21/2023,16:23:23;079,108.365852,133111,148.659454,84.397949,0.17728,0.17728,,,,,,,,
Data,11/21/2023,16:23:23;089,106.081406,133123,147.827042,84.397949,0.17728,0.17728,,,,,,,,
Data,11/21/2023,16:23:23;099,103.617546,133130,147.032883,84.397949,0.17728,0.17728,,,,,,,,
Data,11/21/2023,16:23:23;109,102.197403,133140,146.227127,84.397949,0.17728,0.17728,,,,,,,,
Data,11/21/2023,16:23:23;119,100.194084,133152,145.458359,84.397949,0.17728,0.17728,,,,,,,,
Data,11/21/2023,16:23:23;129,97.830582,133161,144.701813,84.397949,0.17728,0.17728,,,,,,,,
Data,11/21/2023,16:23:23;139,96.084908,133172,144.029846,84.397949,0.17728,0.17728,,,,,,,,
Data,11/21/2023,16:23:23;149,93.988304,133181,143.500015,84.397949,0.17728,0.17728,,,,,,,,
Data,11/21/2023,16:23:23;159,92.30661,133191,142.994522,84.397949,0.17728,0.17728,,,,,,,,
Data,11/21/2023,16:23:23;169,90.473221,133200,142.481613,84.397949,0.17728,0.17728,,,,,,,,
Data,11/21/2023,16:23:23;179,88.854889,133210,141.992355,84.391022,0.170247,0.170247,,,,,,,,
Data,11/21/2023,16:23:23;189,87.095413,133220,141.495865,84.391022,0.170247,0.170247,,,,,,,,
Data,11/21/2023,16:23:23;199,85.379974,133231,141.022171,84.391022,0.170247,0.170247,,,,,,,,
Data,11/21/2023,16:23:23;209,83.542114,133240,140.54155,84.391022,0.170247,0.170247,,,,,,,,
Data,11/21/2023,16:23:23;219,82.07962,133250,139.939682,84.391022,0.170247,0.170247,,,,,,,,
Data,11/21/2023,16:23:23;229,80.502678,133260,139.056076,84.391022,0.170247,0.170247,,,,,,,,
Data,11/21/2023,16:23:23;239,78.972977,133271,138.159546,84.391022,0.170247,0.170247,,,,,,,,
Data,11/21/2023,16:23:23;249,77.346939,133280,137.277695,84.391022,0.170247,0.170247,,,,,,,,
Data,11/21/2023,16:23:23;259,76.063271,133290,136.436356,84.391022,0.170247,0.170247,,,,,,,,
Data,11/21/2023,16:23:23;269,74.68895,133300,135.582703,84.391022,0.170247,0.170247,,,,,,,,
Data,11/21/2023,16:23:23;279,73.367912,133310,134.76825,84.392517,0.162919,0.162919,,,,,,,,
Data,11/21/2023,16:23:23;289,72.104027,133323,133.941895,84.392517,0.162919,0.162919,,,,,,,,
Data,11/21/2023,16:23:23;299,70.546158,133330,133.074387,84.392517,0.162919,0.162919,,,,,,,,
Data,11/21/2023,16:23:23;309,69.74762,133342,132.028442,84.392517,0.162919,0.162919,,,,,,,,
Data,11/21/2023,16:23:23;319,68.447777,133350,131.03064,84.392517,0.162919,0.162919,,,,,,,,
Data,11/21/2023,16:23:23;329,67.629028,133360,130.018021,84.392517,0.162919,0.162919,,,,,,,,
Data,11/21/2023,16:23:23;339,66.662018,133372,129.051956,84.392517,0.162919,0.162919,,,,,,,,
Data,11/21/2023,16:23:23;349,65.583961,133380,128.071899,84.392517,0.162919,0.162919,,,,,,,,
Data,11/21/2023,16:23:23;359,64.914688,133390,127.136856,84.392517,0.162919,0.162919,,,,,,,,
Data,11/21/2023,16:23:23;369,64.137779,133400,126.188126,84.392517,0.162919,0.162919,,,,,,,,
Data,11/21/2023,16:23:23;379,63.426476,133411,125.26722,84.391876,0.162664,0.162664,,,,,,,,
Data,11/21/2023,16:23:23;389,62.718437,133423,124.299904,84.391876,0.162664,0.162664,,,,,,,,
Data,11/21/2023,16:23:23;399,62.037796,133431,123.376999,84.391876,0.162664,0.162664,,,,,,,,
Data,11/21/2023,16:23:23;409,61.638153,133440,122.440605,84.391876,0.162664,0.162664,,,,,,,,
Data,11/21/2023,16:23:23;419,61.239655,133450,121.547211,84.391876,0.162664,0.162664,,,,,,,,
Data,11/21/2023,16:23:23;429,60.861763,133460,120.640762,84.391876,0.162664,0.162664,,,,,,,,
Data,11/21/2023,16:23:23;439,60.551781,133472,119.775948,84.391876,0.162664,0.162664,,,,,,,,
Data,11/21/2023,16:23:23;449,60.270569,133480,118.898491,84.391876,0.162664,0.162664,,,,,,,,
Data,11/21/2023,16:23:23;459,60.138153,133490,117.931465,84.391876,0.162664,0.162664,,,,,,,,
Data,11/21/2023,16:23:23;469,60.034447,133500,116.678322,84.391876,0.162664,0.162664,,,,,,,,
Data,11/21/2023,16:23:23;479,60,133511,115.482735,84.38443,0.161707,0.161707,,,,,,,,
Data,11/21/2023,16:23:23;489,60.04184,133523,114.269661,84.38443,0.161707,0.161707,,,,,,,,
Data,11/21/2023,16:23:23;499,60.182701,133531,113.112305,84.38443,0.161707,0.161707,,,,,,,,
Data,11/21/2023,16:23:23;509,60.331848,133540,111.938034,84.38443,0.161707,0.161707,,,,,,,,
Data,11/21/2023,16:23:23;519,60.551765,133551,110.817696,84.38443,0.161707,0.161707,,,,,,,,
Data,11/21/2023,16:23:23;529,60.896507,133560,109.680969,84.38443,0.161707,0.161707,,,,,,,,
Data,11/21/2023,16:23:23;539,61.240028,133573,108.704437,84.38443,0.161707,0.161707,,,,,,,,
Data,11/21/2023,16:23:23;549,61.832817,133580,107.93972,84.38443,0.161707,0.161707,,,,,,,,
Data,11/21/2023,16:23:23;559,62.199432,133591,107.187492,84.38443,0.161707,0.161707,,,,,,,,
Data,11/21/2023,16:23:23;569,62.841789,133602,106.469856,84.38443,0.161707,0.161707,,,,,,,,
Data,11/21/2023,16:23:23;579,63.563751,133611,105.74173,84.386414,0.161166,0.161166,,,,,,,,
Data,11/21/2023,16:23:23;589,64.212593,133622,105.047035,84.386414,0.161166,0.161166,,,,,,,,
Data,11/21/2023,16:23:23;599,65.078712,133631,104.363365,84.386414,0.161166,0.161166,,,,,,,,
Data,11/21/2023,16:23:23;609,65.845123,133640,103.690559,84.386414,0.161166,0.161166,,,,,,,,
Data,11/21/2023,16:23:23;619,66.661972,133650,102.986023,84.386414,0.161166,0.161166,,,,,,,,
Data,11/21/2023,16:23:23;629,67.628975,133661,102.268692,84.386414,0.161166,0.161166,,,,,,,,
Data,11/21/2023,16:23:23;639,68.764816,133672,101.562752,84.386414,0.161166,0.161166,,,,,,,,
Data,11/21/2023,16:23:23;649,69.972755,133680,100.846489,84.386414,0.161166,0.161166,,,,,,,,
Data,11/21/2023,16:23:23;659,70.897171,133690,100.163116,84.386414,0.161166,0.161166,,,,,,,,
Data,11/21/2023,16:23:23;669,72.105164,133700,99.469757,84.386414,0.161166,0.161166,,,,,,,,
Data,11/21/2023,16:23:23;679,73.369102,133711,98.808243,84.380951,0.16036,0.16036,,,,,,,,
Data,11/21/2023,16:23:23;689,74.824005,133722,98.137024,84.380951,0.16036,0.16036,,,,,,,,
Data,11/21/2023,16:23:23;699,76.34613,133731,97.728271,84.380951,0.16036,0.16036,,,,,,,,
Data,11/21/2023,16:23:23;709,77.639297,133740,97.798584,84.380951,0.16036,0.16036,,,,,,,,
Data,11/21/2023,16:23:23;719,78.9729,133750,97.865669,84.380951,0.16036,0.16036,,,,,,,,
Data,11/21/2023,16:23:23;729,80.502594,133760,97.933731,84.380951,0.16036,0.16036,,,,,,,,
Data,11/21/2023,16:23:23;739,82.081093,133771,97.998672,84.380951,0.16036,0.16036,,,,,,,,
Data,11/21/2023,16:23:23;749,83.873718,133780,98.064568,84.380951,0.16036,0.16036,,,,,,,,
Data,11/21/2023,16:23:23;759,85.381531,133790,98.127426,84.380951,0.16036,0.16036,,,,,,,,
Data,11/21/2023,16:23:23;769,87.095322,133800,98.1912,84.380951,0.16036,0.16036,,,,,,,,
Data,11/21/2023,16:23:23;779,88.856522,133810,98.123398,84.365906,0.161673,0.161673,,,,,,,,
Data,11/21/2023,16:23:23;789,90.654907,133821,97.785103,84.365906,0.161673,0.161673,,,,,,,,
Data,11/21/2023,16:23:23;799,92.678062,133830,97.452347,84.365906,0.161673,0.161673,,,,,,,,
Data,11/21/2023,16:23:23;809,94.368111,133840,97.134895,84.365906,0.161673,0.161673,,,,,,,,
Data,11/21/2023,16:23:23;819,96.277451,133850,96.822472,84.365906,0.161673,0.161673,,,,,,,,
Data,11/21/2023,16:23:23;829,98.221947,133860,96.505478,84.365906,0.161673,0.161673,,,,,,,,
Data,11/21/2023,16:23:23;839,100.195908,133872,96.203056,84.365906,0.161673,0.161673,,,,,,,,
Data,11/21/2023,16:23:23;849,102.603668,133880,95.896202,84.365906,0.161673,0.161673,,,,,,,,
Data,11/21/2023,16:23:23;859,104.233994,133890,96.001289,84.365906,0.161673,0.161673,,,,,,,,
Data,11/21/2023,16:23:23;869,106.288193,133900,96.833374,84.365906,0.161673,0.161673,,,,,,,,
Data,11/21/2023,16:23:23;879,108.367775,133910,97.652237,84.358002,0.16028,0.16028,,,,,,,,
Data,11/21/2023,16:23:23;889,110.472778,133921,98.483093,84.358002,0.16028,0.16028,,,,,,,,
Data,11/21/2023,16:23:23;899,112.806183,133930,99.275772,84.358002,0.16028,0.16028,,,,,,,,
Data,11/21/2023,16:23:23;909,114.728256,133940,100.080048,84.358002,0.16028,0.16028,,,,,,,,
Data,11/21/2023,16:23:23;919,116.884865,133950,100.847374,84.358002,0.16028,0.16028,,,,,,,,
Data,11/21/2023,16:23:23;929,119.050232,133960,101.625923,84.358002,0.16028,0.16028,,,,,,,,
Data,11/21/2023,16:23:23;939,121.228508,133973,102.303825,84.358002,0.16028,0.16028,,,,,,,,
Data,11/21/2023,16:23:23;949,124.072906,133980,102.855736,84.358002,0.16028,0.16028,,,,,,,,
Data,11/21/2023,16:23:23;959,125.604645,133991,103.398605,84.358002,0.16028,0.16028,,,,,,,,
Data,11/21/2023,16:23:23;969,128.020233,134000,103.916542,84.358002,0.16028,0.16028,,,,,,,,
Data,11/21/2023,16:23:23;979,130.000259,134011,104.42627,84.359467,0.159427,0.159427,,,,,,,,
Data,11/21/2023,16:23:23;989,132.42012,134021,104.943436,84.359467,0.159427,0.159427,,,,,,,,
Data,11/21/2023,16:23:23;999,134.615433,134031,105.436859,84.359467,0.159427,0.159427,,,,,,,,
Data,11/21/2023,16:23:24;009,136.808319,134040,105.937447,84.359467,0.159427,0.159427,,,,,,,,
Data,11/21/2023,16:23:24;019,138.771988,134050,106.518692,84.359467,0.159427,0.159427,,,,,,,,
Data,11/21/2023,16:23:24;029,140.952377,134060,107.325317,84.359467,0.159427,0.159427,,,,,,,,
Data,11/21/2023,16:23:24;039,143.117737,134072,108.094902,84.359467,0.159427,0.159427,,,,,,,,
Data,11/21/2023,16:23:24;049,145.701385,134080,108.87574,84.359467,0.159427,0.159427,,,,,,,,
Data,11/21/2023,16:23:24;059,147.409576,134090,109.620697,84.359467,0.159427,0.159427,,,,,,,,
Data,11/21/2023,16:23:24;069,149.529755,134100,110.376572,84.359467,0.159427,0.159427,,,,,,,,
Data,11/21/2023,16:23:24;079,151.632706,134111,111.09771,84.355072,0.160333,0.160333,,,,,,,,
Data,11/21/2023,16:23:24;089,153.917175,134122,111.829399,84.355072,0.160333,0.160333,,,,,,,,
Data,11/21/2023,16:23:24;099,156.177124,134131,112.539307,84.355072,0.160333,0.160333,,,,,,,,
Data,11/21/2023,16:23:24;109,158.003006,134140,113.284386,84.355072,0.160333,0.160333,,,,,,,,
Data,11/21/2023,16:23:24;119,159.80455,134150,113.995224,84.355072,0.160333,0.160333,,,,,,,,
Data,11/21/2023,16:23:24;129,161.778503,134161,114.716454,84.355072,0.160333,0.160333,,,,,,,,
Data,11/21/2023,16:23:24;139,163.915634,134172,115.404564,84.355072,0.160333,0.160333,,,,,,,,
Data,11/21/2023,16:23:24;149,166.010406,134180,116.102737,84.355072,0.160333,0.160333,,,,,,,,
Data,11/21/2023,16:23:24;159,167.506531,134190,116.768837,84.355072,0.160333,0.160333,,,,,,,,
Data,11/21/2023,16:23:24;169,169.347275,134200,117.444679,84.355072,0.160333,0.160333,,,,,,,,
Data,11/21/2023,16:23:24;179,171.145615,134210,118.13694,84.347137,0.161845,0.161845,,,,,,,,
Data,11/21/2023,16:23:24;189,172.905075,134222,118.846817,84.347137,0.161845,0.161845,,,,,,,,
Data,11/21/2023,16:23:24;199,174.958694,134230,119.567078,84.347137,0.161845,0.161845,,,,,,,,
Data,11/21/2023,16:23:24;209,176.291931,134240,120.254265,84.347137,0.161845,0.161845,,,,,,,,
Data,11/21/2023,16:23:24;219,177.919281,134250,120.930542,84.347137,0.161845,0.161845,,,,,,,,
Data,11/21/2023,16:23:24;229,179.497757,134261,121.596077,84.347137,0.161845,0.161845,,,,,,,,
Data,11/21/2023,16:23:24;239,181.179276,134271,122.271347,84.347137,0.161845,0.161845,,,,,,,,
Data,11/21/2023,16:23:24;249,182.653473,134280,122.915588,84.347137,0.161845,0.161845,,,,,,,,
Data,11/21/2023,16:23:24;259,183.93576,134290,123.600517,84.347137,0.161845,0.161845,,,,,,,,
Data,11/21/2023,16:23:24;269,185.31012,134300,124.340637,84.347137,0.161845,0.161845,,,,,,,,
Data,11/21/2023,16:23:24;279,186.632446,134311,125.046761,84.349792,0.167283,0.167283,,,,,,,,
Data,11/21/2023,16:23:24;289,188.019714,134321,125.741676,84.349792,0.167283,0.167283,,,,,,,,
Data,11/21/2023,16:23:24;299,189.220703,134330,126.446762,84.349792,0.167283,0.167283,,,,,,,,
Data,11/21/2023,16:23:24;309,190.252701,134340,127.119461,84.349792,0.167283,0.167283,,,,,,,,
Data,11/21/2023,16:23:24;319,191.341736,134350,127.802002,84.349792,0.167283,0.167283,,,,,,,,
Data,11/21/2023,16:23:24;329,192.371246,134360,128.473373,84.349792,0.167283,0.167283,,,,,,,,
Data,11/21/2023,16:23:24;339,193.338242,134374,129.115173,84.349792,0.167283,0.167283,,,,,,,,
Data,11/21/2023,16:23:24;349,194.586411,134380,129.749374,84.349792,0.167283,0.167283,,,,,,,,
Data,11/21/2023,16:23:24;359,195.084747,134390,130.392868,84.349792,0.167283,0.167283,,,,,,,,
Data,11/21/2023,16:23:24;369,195.861694,134400,131.00679,84.349792,0.167283,0.167283,,,,,,,,
Data,11/21/2023,16:23:24;379,196.573715,134410,131.629715,84.348114,0.176037,0.176037,,,,,,,,
Data,11/21/2023,16:23:24;389,197.221283,134422,132.22403,84.348114,0.176037,0.176037,,,,,,,,
Data,11/21/2023,16:23:24;399,197.908798,134430,132.827026,84.348114,0.176037,0.176037,,,,,,,,
Data,11/21/2023,16:23:24;409,198.313858,134440,133.420151,84.348114,0.176037,0.176037,,,,,,,,
Data,11/21/2023,16:23:24;419,198.760468,134450,134.003128,84.348114,0.176037,0.176037,,,,,,,,
Data,11/21/2023,16:23:24;429,199.138336,134460,134.611603,84.348114,0.176037,0.176037,,,,,,,,
Data,11/21/2023,16:23:24;439,199.448303,134471,135.228958,84.348114,0.176037,0.176037,,,,,,,,
Data,11/21/2023,16:23:24;449,199.709625,134480,135.817978,84.348114,0.176037,0.176037,,,,,,,,
Data,11/21/2023,16:23:24;459,199.861877,134490,136.415604,84.348114,0.176037,0.176037,,,,,,,,
Data,11/21/2023,16:23:24;469,199.965515,134500,136.985779,84.348114,0.176037,0.176037,,,,,,,,
Data,11/21/2023,16:23:24;479,200,134510,137.564285,84.335236,0.184306,0.184306,,,,,,,,
Data,11/21/2023,16:23:24;489,199.965469,134522,138.116226,84.335236,0.184306,0.184306,,,,,,,,
Data,11/21/2023,16:23:24;499,199.832794,134530,138.65593,84.335236,0.184306,0.184306,,,,,,,,
Data,11/21/2023,16:23:24;509,199.689346,134540,139.128998,84.335236,0.184306,0.184306,,,,,,,,
Data,11/21/2023,16:23:24;519,199.448151,134550,139.608994,84.335236,0.184306,0.184306,,,,,,,,
Data,11/21/2023,16:23:24;529,199.137817,134560,140.06694,84.335236,0.184306,0.184306,,,,,,,,
Data,11/21/2023,16:23:24;539,198.760254,134571,140.531586,84.335236,0.184306,0.184306,,,,,,,,
Data,11/21/2023,16:23:24;549,198.265747,134580,140.988617,84.335236,0.184306,0.184306,,,,,,,,
Data,11/21/2023,16:23:24;559,197.800415,134590,141.424667,84.335236,0.184306,0.184306,,,,,,,,
Data,11/21/2023,16:23:24;569,197.220367,134600,141.85379,84.335236,0.184306,0.184306,,,,,,,,
Data,11/21/2023,16:23:24;579,196.573364,134610,142.306473,84.340332,0.192279,0.192279,,,,,,,,
Data,11/21/2023,16:23:24;589,195.861328,134621,142.773926,84.340332,0.192279,0.192279,,,,,,,,
