Controller Name:,New_Controller2095709328,,,,,,,,,,,,,
Trend Name:,testtrend,,,,,,,,,,,,,
Trend Tags:,5,,,,,,,,,,,,,
Sample Period:,10 ms,,,,,,,,,,,,,
Description:,,,,,,,,,,,,,,
Start Trigger:,No Trigger,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Stop Trigger:,No Trigger,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Start Time:,11/21/2023,16:01:29;739,,,,,,,,,,,,
Stop Time:,11/21/2023,16:07:33;819,,,,,,,,,,,,
Pre-Samples:,0,,,,,,,,,,,,,
Post-Samples:,0,,,,,,,,,,,,,
Header:,Date,Time,sinusoidal_wave,time,Measured_rpm_Filtered,Temperature,Diameter,Setpoint,,,,,,
Data,11/21/2023,16:05:44;209,120,0,119.622993,84.897369,0.156334,0.156334,,,,,,
Data,11/21/2023,16:05:44;219,120,0,119.722137,84.897369,0.156334,0.156334,,,,,,
Data,11/21/2023,16:05:44;229,120,0,119.816711,84.897369,0.156334,0.156334,,,,,,
Data,11/21/2023,16:05:44;239,120,0,119.912666,84.897369,0.156334,0.156334,,,,,,
Data,11/21/2023,16:05:44;249,120,0,120.004219,84.897369,0.156334,0.156334,,,,,,
Data,11/21/2023,16:05:44;259,120,0,120.097115,84.897369,0.156334,0.156334,,,,,,
Data,11/21/2023,16:05:44;269,120,0,120.185738,84.897369,0.156334,0.156334,,,,,,
Data,11/21/2023,16:05:44;279,120,0,120.122505,84.897369,0.156334,0.156334,,,,,,
Data,11/21/2023,16:05:44;289,120,0,120.002632,84.897369,0.156334,0.156334,,,,,,
Data,11/21/2023,16:05:44;299,120,0,119.881004,84.894928,0.154954,0.154954,,,,,,
Data,11/21/2023,16:05:44;309,120,0,119.764954,84.894928,0.154954,0.154954,,,,,,
Data,11/21/2023,16:05:44;319,120,0,119.647217,84.894928,0.154954,0.154954,,,,,,
Data,11/21/2023,16:05:44;329,120,0,119.534882,84.894928,0.154954,0.154954,,,,,,
Data,11/21/2023,16:05:44;339,120,0,119.420906,84.894928,0.154954,0.154954,,,,,,
Data,11/21/2023,16:05:44;349,120,0,119.312157,84.894928,0.154954,0.154954,,,,,,
Data,11/21/2023,16:05:44;359,120,0,119.420403,84.894928,0.154954,0.154954,,,,,,
Data,11/21/2023,16:05:44;369,120,0,119.608681,84.894928,0.154954,0.154954,,,,,,
Data,11/21/2023,16:05:44;379,120,0,119.799706,84.894928,0.154954,0.154954,,,,,,
Data,11/21/2023,16:05:44;389,120,0,119.981956,84.894928,0.154954,0.154954,,,,,,
Data,11/21/2023,16:05:44;399,120,0,120.166878,84.890045,0.152291,0.152291,,,,,,
Data,11/21/2023,16:05:44;409,120,0,120.3433,84.890045,0.152291,0.152291,,,,,,
Data,11/21/2023,16:05:44;419,120,0,120.522301,84.890045,0.152291,0.152291,,,,,,
Data,11/21/2023,16:05:44;429,120,0,120.693092,84.890045,0.152291,0.152291,,,,,,
Data,11/21/2023,16:05:44;439,120,0,120.569527,84.890045,0.152291,0.152291,,,,,,
Data,11/21/2023,16:05:44;449,120,0,120.328964,84.890045,0.152291,0.152291,,,,,,
Data,11/21/2023,16:05:44;459,120,0,120.099457,84.890045,0.152291,0.152291,,,,,,
Data,11/21/2023,16:05:44;469,120,0,119.873596,84.890045,0.152291,0.152291,,,,,,
Data,11/21/2023,16:05:44;479,120,0,119.644432,84.890045,0.152291,0.152291,,,,,,
Data,11/21/2023,16:05:44;489,120,0,119.425781,84.890045,0.152291,0.152291,,,,,,
Data,11/21/2023,16:05:44;499,120,0,119.197273,84.884674,0.14952,0.14952,,,,,,
Data,11/21/2023,16:05:44;509,120,0,118.992287,84.884674,0.14952,0.14952,,,,,,
Data,11/21/2023,16:05:44;519,120,0,119.089371,84.884674,0.14952,0.14952,,,,,,
Data,11/21/2023,16:05:44;529,120,0,119.303253,84.884674,0.14952,0.14952,,,,,,
Data,11/21/2023,16:05:44;539,120,0,119.520256,84.884674,0.14952,0.14952,,,,,,
Data,11/21/2023,16:05:44;549,120,0,119.733711,84.884674,0.14952,0.14952,,,,,,
Data,11/21/2023,16:05:44;559,120,0,119.93737,84.884674,0.14952,0.14952,,,,,,
Data,11/21/2023,16:05:44;569,120,0,120.137787,84.884674,0.14952,0.14952,,,,,,
Data,11/21/2023,16:05:44;579,120,0,120.341133,84.884674,0.14952,0.14952,,,,,,
Data,11/21/2023,16:05:44;589,120,0,120.535133,84.884674,0.14952,0.14952,,,,,,
Data,11/21/2023,16:05:44;599,120,0,120.342033,84.886444,0.146952,0.146952,,,,,,
Data,11/21/2023,16:05:44;609,120,0,120.004059,84.886444,0.146952,0.146952,,,,,,
Data,11/21/2023,16:05:44;619,120,0,119.681602,84.886444,0.146952,0.146952,,,,,,
Data,11/21/2023,16:05:44;629,120,0,119.354424,84.886444,0.146952,0.146952,,,,,,
Data,11/21/2023,16:05:44;639,120,0,119.042259,84.886444,0.146952,0.146952,,,,,,
Data,11/21/2023,16:05:44;649,120,0,118.697006,84.886444,0.146952,0.146952,,,,,,
Data,11/21/2023,16:05:44;659,120,0,118.42337,84.886444,0.146952,0.146952,,,,,,
Data,11/21/2023,16:05:44;669,120,0,118.116776,84.886444,0.146952,0.146952,,,,,,
Data,11/21/2023,16:05:44;679,120,0,118.267128,84.886444,0.146952,0.146952,,,,,,
Data,11/21/2023,16:05:44;689,120,0,118.583511,84.886444,0.146952,0.146952,,,,,,
Data,11/21/2023,16:05:44;699,120,0,118.894722,84.878143,0.144305,0.144305,,,,,,
Data,11/21/2023,16:05:44;709,120,0,119.191635,84.878143,0.144305,0.144305,,,,,,
Data,11/21/2023,16:05:44;719,120,0,119.483849,84.878143,0.144305,0.144305,,,,,,
Data,11/21/2023,16:05:44;729,120,0,119.780319,84.878143,0.144305,0.144305,,,,,,
Data,11/21/2023,16:05:44;739,120,0,120.063187,84.878143,0.144305,0.144305,,,,,,
Data,11/21/2023,16:05:44;749,120,0,120.39325,84.878143,0.144305,0.144305,,,,,,
Data,11/21/2023,16:05:44;759,120,0,120.270279,84.878143,0.144305,0.144305,,,,,,
Data,11/21/2023,16:05:44;769,120,0,120.05835,84.878143,0.144305,0.144305,,,,,,
Data,11/21/2023,16:05:44;779,120,0,119.856148,84.878143,0.144305,0.144305,,,,,,
Data,11/21/2023,16:05:44;789,120,0,119.650993,84.878143,0.144305,0.144305,,,,,,
Data,11/21/2023,16:05:44;799,120,0,119.43705,84.880066,0.142147,0.142147,,,,,,
Data,11/21/2023,16:05:44;809,120,0,119.256645,84.880066,0.142147,0.142147,,,,,,
Data,11/21/2023,16:05:44;819,120,0,119.067177,84.880066,0.142147,0.142147,,,,,,
Data,11/21/2023,16:05:44;829,120,0,118.874931,84.880066,0.142147,0.142147,,,,,,
Data,11/21/2023,16:05:44;839,120,0,119.054329,84.880066,0.142147,0.142147,,,,,,
Data,11/21/2023,16:05:44;849,120,0,119.408554,84.880066,0.142147,0.142147,,,,,,
Data,11/21/2023,16:05:44;859,120,0,119.672295,84.880066,0.142147,0.142147,,,,,,
Data,11/21/2023,16:05:44;869,120,0,119.978424,84.880066,0.142147,0.142147,,,,,,
Data,11/21/2023,16:05:44;879,120,0,120.270493,84.880066,0.142147,0.142147,,,,,,
Data,11/21/2023,16:05:44;889,120,0,120.566833,84.880066,0.142147,0.142147,,,,,,
Data,11/21/2023,16:05:44;899,120,0,120.875832,84.87674,0.140272,0.140272,,,,,,
Data,11/21/2023,16:05:44;909,120,0,121.136429,84.87674,0.140272,0.140272,,,,,,
Data,11/21/2023,16:05:44;919,120,0,121.07119,84.87674,0.140272,0.140272,,,,,,
Data,11/21/2023,16:05:44;929,120,0,120.879616,84.87674,0.140272,0.140272,,,,,,
Data,11/21/2023,16:05:44;939,120,0,120.696846,84.87674,0.140272,0.140272,,,,,,
Data,11/21/2023,16:05:44;949,120,0,120.500259,84.87674,0.140272,0.140272,,,,,,
Data,11/21/2023,16:05:44;959,120,0,120.334473,84.87674,0.140272,0.140272,,,,,,
Data,11/21/2023,16:05:44;969,120,0,120.154953,84.87674,0.140272,0.140272,,,,,,
Data,11/21/2023,16:05:44;979,120,0,119.983688,84.87674,0.140272,0.140272,,,,,,
Data,11/21/2023,16:05:44;989,120,0,119.809914,84.87674,0.140272,0.140272,,,,,,
Data,11/21/2023,16:05:44;999,120,0,119.999886,84.873993,0.141526,0.141526,,,,,,
Data,11/21/2023,16:05:45;009,120,0,120.280685,84.873993,0.141526,0.141526,,,,,,
Data,11/21/2023,16:05:45;019,120,0,120.566017,84.873993,0.141526,0.141526,,,,,,
Data,11/21/2023,16:05:45;029,120,0,120.846817,84.873993,0.141526,0.141526,,,,,,
Data,11/21/2023,16:05:45;039,120,0,121.131729,84.873993,0.141526,0.141526,,,,,,
Data,11/21/2023,16:05:45;049,120,0,121.420395,84.873993,0.141526,0.141526,,,,,,
Data,11/21/2023,16:05:45;059,120,0,121.679352,84.873993,0.141526,0.141526,,,,,,
Data,11/21/2023,16:05:45;069,120,0,121.942482,84.873993,0.141526,0.141526,,,,,,
Data,11/21/2023,16:05:45;079,120,0,121.83416,84.873993,0.141526,0.141526,,,,,,
Data,11/21/2023,16:05:45;089,120,0,121.584892,84.873993,0.141526,0.141526,,,,,,
Data,11/21/2023,16:05:45;099,120,0,121.324326,84.878021,0.141533,0.141533,,,,,,
Data,11/21/2023,16:05:45;109,120,0,121.090591,84.878021,0.141533,0.141533,,,,,,
Data,11/21/2023,16:05:45;119,120,0,120.845757,84.878021,0.141533,0.141533,,,,,,
Data,11/21/2023,16:05:45;129,120,0,120.612167,84.878021,0.141533,0.141533,,,,,,
Data,11/21/2023,16:05:45;139,120,0,120.382278,84.878021,0.141533,0.141533,,,,,,
Data,11/21/2023,16:05:45;149,120,0,120.156052,84.878021,0.141533,0.141533,,,,,,
Data,11/21/2023,16:05:45;159,120,0,120.209961,84.878021,0.141533,0.141533,,,,,,
Data,11/21/2023,16:05:45;169,120,0,120.37162,84.878021,0.141533,0.141533,,,,,,
Data,11/21/2023,16:05:45;179,120,0,120.53569,84.878021,0.141533,0.141533,,,,,,
Data,11/21/2023,16:05:45;189,120,0,120.692207,84.878021,0.141533,0.141533,,,,,,
Data,11/21/2023,16:05:45;199,120,0,120.851028,84.868347,0.141509,0.141509,,,,,,
Data,11/21/2023,16:05:45;209,120,0,121.002541,84.868347,0.141509,0.141509,,,,,,
Data,11/21/2023,16:05:45;219,120,0,121.156273,84.868347,0.141509,0.141509,,,,,,
Data,11/21/2023,16:05:45;229,120,0,121.302948,84.868347,0.141509,0.141509,,,,,,
Data,11/21/2023,16:05:45;239,120,0,121.105881,84.868347,0.141509,0.141509,,,,,,
Data,11/21/2023,16:05:45;249,120,0,120.753403,84.868347,0.141509,0.141509,,,,,,
Data,11/21/2023,16:05:45;259,120,0,120.456139,84.868347,0.141509,0.141509,,,,,,
Data,11/21/2023,16:05:45;269,120,0,120.143936,84.868347,0.141509,0.141509,,,,,,
Data,11/21/2023,16:05:45;279,120,0,119.827171,84.868347,0.141509,0.141509,,,,,,
Data,11/21/2023,16:05:45;289,120,0,119.524956,84.868347,0.141509,0.141509,,,,,,
Data,11/21/2023,16:05:45;299,120,0,119.218323,84.879517,0.146701,0.146701,,,,,,
Data,11/21/2023,16:05:45;309,120,0,118.925766,84.879517,0.146701,0.146701,,,,,,
Data,11/21/2023,16:05:45;319,120,0,119.055206,84.879517,0.146701,0.146701,,,,,,
Data,11/21/2023,16:05:45;329,120,0,119.344482,84.879517,0.146701,0.146701,,,,,,
Data,11/21/2023,16:05:45;339,120,0,119.637993,84.879517,0.146701,0.146701,,,,,,
Data,11/21/2023,16:05:45;349,120,0,119.918022,84.879517,0.146701,0.146701,,,,,,
Data,11/21/2023,16:05:45;359,120,0,120.202148,84.879517,0.146701,0.146701,,,,,,
Data,11/21/2023,16:05:45;369,120,0,120.473213,84.879517,0.146701,0.146701,,,,,,
Data,11/21/2023,16:05:45;379,120,0,120.748253,84.879517,0.146701,0.146701,,,,,,
Data,11/21/2023,16:05:45;389,120,0,121.010658,84.879517,0.146701,0.146701,,,,,,
Data,11/21/2023,16:05:45;399,120,0,120.883049,84.870087,0.148066,0.148066,,,,,,
Data,11/21/2023,16:05:45;409,120,0,120.608162,84.870087,0.148066,0.148066,,,,,,
Data,11/21/2023,16:05:45;419,120,0,120.329254,84.870087,0.148066,0.148066,,,,,,
Data,11/21/2023,16:05:45;429,120,0,120.063164,84.870087,0.148066,0.148066,,,,,,
Data,11/21/2023,16:05:45;439,120,0,119.793182,84.870087,0.148066,0.148066,,,,,,
Data,11/21/2023,16:05:45;449,120,0,119.535599,84.870087,0.148066,0.148066,,,,,,
Data,11/21/2023,16:05:45;459,120,0,119.274254,84.870087,0.148066,0.148066,,,,,,
Data,11/21/2023,16:05:45;469,120,0,119.024902,84.870087,0.148066,0.148066,,,,,,
Data,11/21/2023,16:05:45;479,120,0,119.204262,84.870087,0.148066,0.148066,,,,,,
Data,11/21/2023,16:05:45;489,120,0,119.543503,84.870087,0.148066,0.148066,,,,,,
Data,11/21/2023,16:05:45;499,120,0,119.887703,84.87149,0.148159,0.148159,,,,,,
Data,11/21/2023,16:05:45;509,120,0,120.216087,84.87149,0.148159,0.148159,,,,,,
Data,11/21/2023,16:05:45;519,120,0,120.549271,84.87149,0.148159,0.148159,,,,,,
Data,11/21/2023,16:05:45;529,120,0,120.867165,84.87149,0.148159,0.148159,,,,,,
Data,11/21/2023,16:05:45;539,120,0,121.189705,84.87149,0.148159,0.148159,,,,,,
Data,11/21/2023,16:05:45;549,120,0,121.497429,84.87149,0.148159,0.148159,,,,,,
Data,11/21/2023,16:05:45;559,120,0,121.466263,84.87149,0.148159,0.148159,,,,,,
Data,11/21/2023,16:05:45;569,120,0,121.302971,84.87149,0.148159,0.148159,,,,,,
Data,11/21/2023,16:05:45;579,120,0,121.137306,84.87149,0.148159,0.148159,,,,,,
Data,11/21/2023,16:05:45;589,120,0,120.979279,84.87149,0.148159,0.148159,,,,,,
Data,11/21/2023,16:05:45;599,120,0,120.818932,84.868591,0.151113,0.151113,,,,,,
Data,11/21/2023,16:05:45;609,120,0,120.665947,84.868591,0.151113,0.151113,,,,,,
Data,11/21/2023,16:05:45;619,120,0,120.510727,84.868591,0.151113,0.151113,,,,,,
Data,11/21/2023,16:05:45;629,120,0,120.362648,84.868591,0.151113,0.151113,,,,,,
Data,11/21/2023,16:05:45;639,120,0,120.486786,84.868591,0.151113,0.151113,,,,,,
Data,11/21/2023,16:05:45;649,120,0,120.711914,84.868591,0.151113,0.151113,,,,,,
Data,11/21/2023,16:05:45;659,120,0,120.940338,84.868591,0.151113,0.151113,,,,,,
Data,11/21/2023,16:05:45;669,120,0,121.158279,84.868591,0.151113,0.151113,,,,,,
Data,11/21/2023,16:05:45;679,120,0,121.379395,84.868591,0.151113,0.151113,,,,,,
Data,11/21/2023,16:05:45;689,120,0,121.590347,84.868591,0.151113,0.151113,,,,,,
Data,11/21/2023,16:05:45;699,120,0,121.810822,84.86496,0.154922,0.154922,,,,,,
Data,11/21/2023,16:05:45;709,120,0,122.008598,84.86496,0.154922,0.154922,,,,,,
Data,11/21/2023,16:05:45;719,120,0,121.793983,84.86496,0.154922,0.154922,,,,,,
Data,11/21/2023,16:05:45;729,120,0,121.422493,84.86496,0.154922,0.154922,,,,,,
Data,11/21/2023,16:05:45;739,120,0,121.057076,84.86496,0.154922,0.154922,,,,,,
Data,11/21/2023,16:05:45;749,120,0,120.697655,84.86496,0.154922,0.154922,,,,,,
Data,11/21/2023,16:05:45;759,120,0,120.354729,84.86496,0.154922,0.154922,,,,,,
Data,11/21/2023,16:05:45;769,120,0,120.01725,84.86496,0.154922,0.154922,,,,,,
Data,11/21/2023,16:05:45;779,120,0,119.674828,84.86496,0.154922,0.154922,,,,,,
Data,11/21/2023,16:05:45;789,120,0,119.34816,84.86496,0.154922,0.154922,,,,,,
Data,11/21/2023,16:05:45;799,120,0,119.451057,84.86972,0.157525,0.157525,,,,,,
Data,11/21/2023,16:05:45;809,120,0,119.699226,84.86972,0.157525,0.157525,,,,,,
Data,11/21/2023,16:05:45;819,120,0,119.959206,84.86972,0.157525,0.157525,,,,,,
Data,11/21/2023,16:05:45;829,120,0,120.207253,84.86972,0.157525,0.157525,,,,,,
Data,11/21/2023,16:05:45;839,120,0,120.458961,84.86972,0.157525,0.157525,,,,,,
Data,11/21/2023,16:05:45;849,120,0,120.699074,84.86972,0.157525,0.157525,,,,,,
Data,11/21/2023,16:05:45;859,120,0,120.942688,84.86972,0.157525,0.157525,,,,,,
Data,11/21/2023,16:05:45;869,120,0,121.175125,84.86972,0.157525,0.157525,,,,,,
Data,11/21/2023,16:05:45;879,120,0,121.01712,84.86972,0.157525,0.157525,,,,,,
Data,11/21/2023,16:05:45;889,120,0,120.713226,84.86972,0.157525,0.157525,,,,,,
Data,11/21/2023,16:05:45;899,120,0,120.377098,84.863647,0.160255,0.160255,,,,,,
Data,11/21/2023,16:05:45;909,120,0,120.110703,84.863647,0.160255,0.160255,,,,,,
Data,11/21/2023,16:05:45;919,120,0,119.812218,84.863647,0.160255,0.160255,,,,,,
Data,11/21/2023,16:05:45;929,120,0,119.527443,84.863647,0.160255,0.160255,,,,,,
Data,11/21/2023,16:05:45;939,120,0,119.238503,84.863647,0.160255,0.160255,,,,,,
Data,11/21/2023,16:05:45;949,120,0,118.96283,84.863647,0.160255,0.160255,,,,,,
Data,11/21/2023,16:05:45;959,120,0,119.045761,84.863647,0.160255,0.160255,,,,,,
Data,11/21/2023,16:05:45;969,120,0,119.265907,84.863647,0.160255,0.160255,,,,,,
Data,11/21/2023,16:05:45;979,120,0,119.489273,84.863647,0.160255,0.160255,,,,,,
Data,11/21/2023,16:05:45;989,120,0,119.702377,84.863647,0.160255,0.160255,,,,,,
Data,11/21/2023,16:05:45;999,120,0,119.94458,84.860596,0.166755,0.166755,,,,,,
Data,11/21/2023,16:05:46;009,120,0,120.124901,84.860596,0.166755,0.166755,,,,,,
Data,11/21/2023,16:05:46;019,120,0,120.334206,84.860596,0.166755,0.166755,,,,,,
Data,11/21/2023,16:05:46;029,120,0,120.53389,84.860596,0.166755,0.166755,,,,,,
Data,11/21/2023,16:05:46;039,120,0,120.400253,84.860596,0.166755,0.166755,,,,,,
Data,11/21/2023,16:05:46;049,120,0,120.117996,84.860596,0.166755,0.166755,,,,,,
Data,11/21/2023,16:05:46;059,120,0,119.879967,84.860596,0.166755,0.166755,,,,,,
Data,11/21/2023,16:05:46;069,120,0,119.629967,84.860596,0.166755,0.166755,,,,,,
Data,11/21/2023,16:05:46;079,120,0,119.376328,84.860596,0.166755,0.166755,,,,,,
Data,11/21/2023,16:05:46;089,120,0,119.134331,84.860596,0.166755,0.166755,,,,,,
Data,11/21/2023,16:05:46;099,120,0,118.859299,84.863281,0.167033,0.167033,,,,,,
Data,11/21/2023,16:05:46;109,120,0,118.654518,84.863281,0.167033,0.167033,,,,,,
Data,11/21/2023,16:05:46;119,120,0,118.812271,84.863281,0.167033,0.167033,,,,,,
Data,11/21/2023,16:05:46;129,120,0,119.116554,84.863281,0.167033,0.167033,,,,,,
Data,11/21/2023,16:05:46;139,120,0,119.425278,84.863281,0.167033,0.167033,,,,,,
Data,11/21/2023,16:05:46;149,120,0,119.738091,84.863281,0.167033,0.167033,,,,,,
Data,11/21/2023,16:05:46;159,120,0,120.009705,84.863281,0.167033,0.167033,,,,,,
Data,11/21/2023,16:05:46;169,120,0,120.303825,84.863281,0.167033,0.167033,,,,,,
Data,11/21/2023,16:05:46;179,120,0,120.584427,84.863281,0.167033,0.167033,,,,,,
Data,11/21/2023,16:05:46;189,120,0,120.869133,84.863281,0.167033,0.167033,,,,,,
Data,11/21/2023,16:05:46;199,120,0,120.797569,84.864258,0.168842,0.168842,,,,,,
Data,11/21/2023,16:05:46;209,120,0,120.636673,84.864258,0.168842,0.168842,,,,,,
Data,11/21/2023,16:05:46;219,120,0,120.46769,84.864258,0.168842,0.168842,,,,,,
Data,11/21/2023,16:05:46;229,120,0,120.296234,84.864258,0.168842,0.168842,,,,,,
Data,11/21/2023,16:05:46;239,120,0,120.132629,84.864258,0.168842,0.168842,,,,,,
Data,11/21/2023,16:05:46;249,120,0,119.961639,84.864258,0.168842,0.168842,,,,,,
Data,11/21/2023,16:05:46;259,120,0,119.808281,84.864258,0.168842,0.168842,,,,,,
Data,11/21/2023,16:05:46;269,120,0,119.647621,84.864258,0.168842,0.168842,,,,,,
Data,11/21/2023,16:05:46;279,120,0,119.752495,84.864258,0.168842,0.168842,,,,,,
Data,11/21/2023,16:05:46;289,120,0,119.954414,84.864258,0.168842,0.168842,,,,,,
Data,11/21/2023,16:05:46;299,120,0,120.164955,84.870209,0.167073,0.167073,,,,,,
Data,11/21/2023,16:05:46;309,120,0,120.348381,84.870209,0.167073,0.167073,,,,,,
Data,11/21/2023,16:05:46;319,120,0,120.534767,84.870209,0.167073,0.167073,,,,,,
Data,11/21/2023,16:05:46;329,120,0,120.723877,84.870209,0.167073,0.167073,,,,,,
Data,11/21/2023,16:05:46;339,120,0,120.904305,84.870209,0.167073,0.167073,,,,,,
Data,11/21/2023,16:05:46;349,120,0,121.092865,84.870209,0.167073,0.167073,,,,,,
Data,11/21/2023,16:05:46;359,120,0,120.947159,84.870209,0.167073,0.167073,,,,,,
Data,11/21/2023,16:05:46;369,120,0,120.688431,84.870209,0.167073,0.167073,,,,,,
Data,11/21/2023,16:05:46;379,120,0,120.441605,84.870209,0.167073,0.167073,,,,,,
Data,11/21/2023,16:05:46;389,120,0,120.191154,84.870209,0.167073,0.167073,,,,,,
Data,11/21/2023,16:05:46;399,120,0,119.952209,84.879852,0.169736,0.169736,,,,,,
Data,11/21/2023,16:05:46;409,120,0,119.709763,84.879852,0.169736,0.169736,,,,,,
Data,11/21/2023,16:05:46;419,120,0,119.478455,84.879852,0.169736,0.169736,,,,,,
Data,11/21/2023,16:05:46;429,120,0,119.243759,84.879852,0.169736,0.169736,,,,,,
Data,11/21/2023,16:05:46;439,120,0,119.296379,84.879852,0.169736,0.169736,,,,,,
Data,11/21/2023,16:05:46;449,120,0,119.452049,84.879852,0.169736,0.169736,,,,,,
Data,11/21/2023,16:05:46;459,120,0,119.600578,84.879852,0.169736,0.169736,,,,,,
Data,11/21/2023,16:05:46;469,120,0,119.751274,84.879852,0.169736,0.169736,,,,,,
Data,11/21/2023,16:05:46;479,120,0,119.89505,84.879852,0.169736,0.169736,,,,,,
Data,11/21/2023,16:05:46;489,120,0,120.040932,84.879852,0.169736,0.169736,,,,,,
Data,11/21/2023,16:05:46;499,120,0,120.193047,84.876129,0.168043,0.168043,,,,,,
Data,11/21/2023,16:05:46;509,120,0,120.321327,84.876129,0.168043,0.168043,,,,,,
Data,11/21/2023,16:05:46;519,120,0,120.176712,84.876129,0.168043,0.168043,,,,,,
Data,11/21/2023,16:05:46;529,120,0,119.926643,84.876129,0.168043,0.168043,,,,,,
Data,11/21/2023,16:05:46;539,120,0,119.687996,84.876129,0.168043,0.168043,,,,,,
Data,11/21/2023,16:05:46;549,120,0,119.445892,84.876129,0.168043,0.168043,,,,,,
Data,11/21/2023,16:05:46;559,120,0,119.21489,84.876129,0.168043,0.168043,,,,,,
Data,11/21/2023,16:05:46;569,120,0,118.98053,84.876129,0.168043,0.168043,,,,,,
Data,11/21/2023,16:05:46;579,120,0,118.75692,84.876129,0.168043,0.168043,,,,,,
Data,11/21/2023,16:05:46;589,120,0,118.530045,84.876129,0.168043,0.168043,,,,,,
Data,11/21/2023,16:05:46;599,120,0,118.583519,84.887665,0.171019,0.171019,,,,,,
Data,11/21/2023,16:05:46;609,120,0,118.737625,84.887665,0.171019,0.171019,,,,,,
Data,11/21/2023,16:05:46;619,120,0,118.884651,84.887665,0.171019,0.171019,,,,,,
Data,11/21/2023,16:05:46;629,120,0,119.033829,84.887665,0.171019,0.171019,,,,,,
Data,11/21/2023,16:05:46;639,120,0,119.176147,84.887665,0.171019,0.171019,,,,,,
Data,11/21/2023,16:05:46;649,120,0,119.320557,84.887665,0.171019,0.171019,,,,,,
Data,11/21/2023,16:05:46;659,120,0,119.458328,84.887665,0.171019,0.171019,,,,,,
Data,11/21/2023,16:05:46;669,120,0,119.59391,84.887665,0.171019,0.171019,,,,,,
Data,11/21/2023,16:05:46;679,120,0,119.540543,84.887665,0.171019,0.171019,,,,,,
Data,11/21/2023,16:05:46;689,120,0,119.415359,84.887665,0.171019,0.171019,,,,,,
Data,11/21/2023,16:05:46;699,120,0,119.288368,84.890625,0.173657,0.173657,,,,,,
Data,11/21/2023,16:05:46;709,120,0,119.167213,84.890625,0.173657,0.173657,,,,,,
Data,11/21/2023,16:05:46;719,120,0,119.044258,84.890625,0.173657,0.173657,,,,,,
Data,11/21/2023,16:05:46;729,120,0,118.926964,84.890625,0.173657,0.173657,,,,,,
Data,11/21/2023,16:05:46;739,120,0,118.807945,84.890625,0.173657,0.173657,,,,,,
Data,11/21/2023,16:05:46;749,120,0,118.694397,84.890625,0.173657,0.173657,,,,,,
Data,11/21/2023,16:05:46;759,120,0,118.827538,84.890625,0.173657,0.173657,,,,,,
Data,11/21/2023,16:05:46;769,120,0,119.051147,84.890625,0.173657,0.173657,,,,,,
Data,11/21/2023,16:05:46;779,120,0,119.278023,84.890625,0.173657,0.173657,,,,,,
Data,11/21/2023,16:05:46;789,120,0,119.494476,84.890625,0.173657,0.173657,,,,,,
Data,11/21/2023,16:05:46;799,120,0,119.714096,84.887573,0.173369,0.173369,,,,,,
Data,11/21/2023,16:05:46;809,120,0,119.923622,84.887573,0.173369,0.173369,,,,,,
Data,11/21/2023,16:05:46;819,120,0,120.136223,84.887573,0.173369,0.173369,,,,,,
Data,11/21/2023,16:05:46;829,120,0,120.339058,84.887573,0.173369,0.173369,,,,,,
Data,11/21/2023,16:05:46;839,120,0,120.312195,84.887573,0.173369,0.173369,,,,,,
Data,11/21/2023,16:05:46;849,120,0,120.196091,84.887573,0.173369,0.173369,,,,,,
Data,11/21/2023,16:05:46;859,120,0,120.078285,84.887573,0.173369,0.173369,,,,,,
Data,11/21/2023,16:05:46;869,120,0,119.965897,84.887573,0.173369,0.173369,,,,,,
Data,11/21/2023,16:05:46;879,120,0,119.85186,84.887573,0.173369,0.173369,,,,,,
Data,11/21/2023,16:05:46;889,120,0,119.743057,84.887573,0.173369,0.173369,,,,,,
Data,11/21/2023,16:05:46;899,120,0,119.632668,84.895508,0.174964,0.174964,,,,,,
Data,11/21/2023,16:05:46;909,120,0,119.527351,84.895508,0.174964,0.174964,,,,,,
Data,11/21/2023,16:05:46;919,120,0,119.582726,84.895508,0.174964,0.174964,,,,,,
Data,11/21/2023,16:05:46;929,120,0,119.698654,84.895508,0.174964,0.174964,,,,,,
Data,11/21/2023,16:05:46;939,120,0,119.816277,84.895508,0.174964,0.174964,,,,,,
Data,11/21/2023,16:05:46;949,120,0,119.931976,84.895508,0.174964,0.174964,,,,,,
Data,11/21/2023,16:05:46;959,120,0,120.042366,84.895508,0.174964,0.174964,,,,,,
Data,11/21/2023,16:05:46;969,120,0,120.151009,84.895508,0.174964,0.174964,,,,,,
Data,11/21/2023,16:05:46;979,120,0,120.26123,84.895508,0.174964,0.174964,,,,,,
Data,11/21/2023,16:05:46;989,120,0,120.366386,84.895508,0.174964,0.174964,,,,,,
Data,11/21/2023,16:05:46;999,120,0,120.23613,84.910034,0.178962,0.178962,,,,,,
Data,11/21/2023,16:05:47;009,120,0,120.01973,84.910034,0.178962,0.178962,,,,,,
